TimeSinceMark,CurrentStage,AltitudeASL,DownRange,SpeedSurface,SpeedOrbital,Mass,Acceleration,Q,AoA,AoS,AoD,AltitudeTrue,Pitch,GravityLosses,DragLosses,SteeringLosses,DeltaVExpended,
"199624,074849576",1,"13365505768,136","503144,84577973","187964,323098222","10237,4432049732","5,58966466242418",0,0,"28,7999424694073","-49,6937492931341","52,4487057884624","13363223464,5531","-0,885174119472504","26,0801078328066","-0,00000406","1,78652249760908","405,570627909849","200178,074849576"
"201624,074849576",1,"13366033092,2468","153339,828244827","187972,392563107","10237,1180291993","5,58966466242418",0,0,"28,7022134549165","-49,7207709224842","52,4505459490851","13363726059,9416","-0,937611263990402","26,0801078328066","-0,00000407","1,78652249760908","405,570627909849","202178,074849576"
"203624,074849576",1,"13366565905,8332","196551,26131301","187980,545998996","10236,7894833964","5,58966466242418",0,0,"28,6043011429772","-49,7477621383094","52,452487286468","13364234151,8703","-0,990043646097183","26,0801078328066","-0,00000407","1,78652249760908","405,570627909849","204178,074849576"
"205624,074849576",1,"13367104207,252","546366,010510079","187988,783379742","10236,4575690368","5,58966466242418",0,0,"28,5062052676607","-49,7747236503637","52,4545297927616","13364747738,7808","-1,04247079491615","26,0801078328066","-0,00000408","1,78652249760908","405,570627909849","206178,074849576"
"207624,074849576",1,"13367647994,8674","896195,522885292","187997,104679286","10236,1222876072","5,58966466242418",0,0,"28,4079249722077","-49,8016556868247","52,4566734597148","13365266819,1011","-1,09489206671715","26,0801078328066","-0,00000408","1,78652249760908","405,570627909849","208178,074849576"
"209624,074849576",1,"13368197267,0105","1246028,5378637","188005,509871067","10235,7836406093","5,58966466242418",0,0,"28,3094604772925","-49,8285584708276","52,4589178479084","13365791391,2414","-1,14730767607689","26,0801078328066","-0,00000408","1,78652249760908","405,570627909849","210178,074849576"
"211624,074849576",1,"13368752022,0078","1595863,60123929","188013,998928432","10235,4416295591","5,58966466242418",0,0,"28,2108115169252","-49,8554315289286","52,4612633787951","13366321453,5956","-1,19971715211868","26,0801078328066","-0,00000409","1,78652249760908","405,570627909849","212178,074849576"
"213624,074849576",1,"13369312258,1605","1824210,88074821","188022,571824337","10235,0962559874","5,58966466242418",0,0,"28,1119779707665","-49,8822758701794","52,4637096122939","13366857004,5411","-1,25212055444717","26,0801078328066","-0,00000409","1,78652249760908","405,570627909849","214178,074849576"
"215624,074849576",1,"13369877973,7471","1474372,93799124","188031,228531391","10234,7475214398","5,58966466242418",0,0,"28,0129588030347","-49,9090909780933","52,466256969149","13367398042,4378","-1,30451786518097","26,0801078328066","-0,0000041","1,78652249760908","405,570627909849","216178,074849576"
"217624,074849576",1,"13370449167,0466","1124533,96228618","188039,969022182","10234,3954274761","5,58966466242418",0,0,"27,9137543798585","-49,9358768997663","52,4689045776398","13367944565,6308","-1,35690904855728","26,0801078328066","-0,0000041","1,78652249760908","405,570627909849","218178,074849576"
"219624,074849576",1,"13371025836,3133","774694,613642229","188048,793268921","10234,0399756709","5,58966466242418",0,0,"27,814364408718","-49,9626338198441","52,4716532884001","13368496572,4485","-1,40929428339005","26,0801078328066","-0,00000411","1,78652249760908","405,570627909849","220178,074849576"
"221624,074849576",1,"13371607979,7755","424857,416281556","188057,701243414","10233,6811676133","5,58966466242418",0,0,"27,714787997352","-49,9893620047224","52,4745026598119","13369054061,2014","-1,46167322397232","26,0801078328066","-0,00000411","1,78652249760908","405,570627909849","222178,074849576"
"223624,074849576",1,"13372195595,6589","75070,8517277353","188066,692917414","10233,3190049071","5,58966466242418",0,0,"27,6150250159684","-50,0160619412604","52,4774526800883","13369617030,184","-1,51404522657394","26,0801078328066","-0,00000412","1,78652249760908","405,570627909849","224178,074849576"
"225624,074849576",1,"13372788682,1797","274863,263648311","188075,768262509","10232,9534891702","5,58966466242418",0,0,"27,5150756601621","-50,0427333738801","52,4805033373625","13370185477,6767","-1,56641030311584","26,0801078328066","-0,00000413","1,78652249760908","405,570627909849","226178,074849576"
"227624,074849576",1,"13373387237,5179","624699,051635714","188084,927249742","10232,5846220355","5,58966466242418",0,0,"27,414939469454","-50,0693765715984","52,4836546193714","13370759401,9418","-1,61876926422119","26,0801078328066","-0,00000413","1,78652249760908","405,570627909849","228178,074849576"
"229624,074849576",1,"13373991259,8435","974543,657769492","188094,169849983","10232,2124051498","5,58966466242418",0,0,"27,3146156997116","-50,0959915805698","52,4869065134555","13371338801,2251","-1,67112073898315","26,0801078328066","-0,00000414","1,78652249760908","405,570627909849","230178,074849576"
"231624,074849576",1,"13374600747,3179","1324390,96653793","188103,496033962","10231,8368401749","5,58966466242418",0,0,"27,2141045043925","-50,1225785837023","52,4902581453171","13371923673,7561","-1,72346532344818","26,0801078328066","-0,00000414","1,78652249760908","405,570627909849","232178,074849576"
"233624,074849576",1,"13375215698,0812","1674239,92221954","188112,905772072","10231,4579287866","5,58966466242418",0,0,"27,1134054532221","-50,1491375875476","52,4937107929872","13372514017,7482","-1,77580273151398","26,0801078328066","-0,00000415","1,78652249760908","405,570627909849","234178,074849576"
"235624,074849576",1,"13375836110,2502","1745821,00498816","188122,399034348","10231,0756726754","5,58966466242418",0,0,"27,0125187024932","-50,1756688593999","52,497263581594","13373109831,3985","-1,82813264131546","26,0801078328066","-0,00000415","1,78652249760908","405,570627909849","236178,074849576"
"237624,074849576",1,"13376461981,9357","1395969,77025934","188131,975790716","10230,6900735459","5,58966466242418",0,0,"26,9114433280033","-50,202172842379","52,5009164969218","13373711112,8874","-1,88045568466187","26,0801078328066","-0,00000416","1,78652249760908","405,570627909849","238178,074849576"
"239624,074849576",1,"13377093311,2353","1046117,85117386","188141,63601089","10230,3011331174","5,58966466242418",0,0,"26,8101791768198","-50,2286491047788","52,5046695241462","13374317860,3796","-1,93277103900909","26,0801078328066","-0,00000416","1,78652249760908","405,570627909849","240178,074849576"
"241624,074849576",1,"13377730096,2149","696266,063463095","188151,379664094","10229,9088531232","5,58966466242418",0,0,"26,7087260851888","-50,2550981333252","52,5085230787868","13374930072,0235","-1,98507865667343","26,0801078328066","-0,00000417","1,78652249760908","405,570627909849","242178,074849576"
"243624,074849576",1,"13378372334,9462","346418,270829175","188161,206719625","10229,5132353111","5,58966466242418",0,0,"26,607084057259","-50,2815199338935","52,5124767146617","13375547745,9523","-2,03737860918045","26,0801078328066","-0,00000418","1,78652249760908","405,570627909849","244178,074849576"
"245624,074849576",1,"13379020025,4648","4733,1348152505","188171,117146227","10229,1142814432","5,58966466242418",0,0,"26,5052523062828","-50,3079144667201","52,5165299857062","13376170880,2808","-2,08967094421387","26,0801078328066","-0,00000418","1,78652249760908","405,570627909849","246178,074849576"
"247624,074849576",1,"13379673165,791","353325,589780184","188181,110912399","10228,7119932958","5,58966466242418",0,0,"26,4032308170077","-50,3342822203038","52,5206833060082","13376799473,1081","-2,14195501804352","26,0801078328066","-0,00000419","1,78652249760908","405,570627909849","248178,074849576"
"249624,074849576",1,"13380331753,9474","703176,67266005","188191,187986657","10228,3063726594","5,58966466242418",0,0,"26,3010197286441","-50,360622935491","52,5249366589813","13377433522,5185","-2,19423109292984","26,0801078328066","-0,00000419","1,78652249760908","405,570627909849","250178,074849576"
"251624,074849576",1,"13380995787,915","1053033,61498304","188201,348336886","10227,8974213389","5,58966466242418",0,0,"26,198618094452","-50,3869371436844","52,5292904578268","13378073026,5782","-2,24649879932404","26,0801078328066","-0,0000042","1,78652249760908","405,570627909849","252178,074849576"
"253624,074849576",1,"13381665265,6834","1402892,71616966","188211,591931077","10227,4851411533","5,58966466242418",0,0,"26,0960258809624","-50,4132245880115","52,5337433941641","13378717983,3384","-2,2987583398819","26,0801078328066","-0,00000421","1,78652249760908","405,570627909849","254178,074849576"
"255624,074849576",1,"13382340185,2116","1752753,17043032","188221,918736755","10227,0695339358","5,58966466242418",0,0,"25,9932427648456","-50,4394857547671","52,5382963108338","13379368390,8345","-2,35100965499878","26,0801078328066","-0,00000421","1,78652249760908","405,570627909849","256178,074849576"
"257624,074849576",1,"13383020544,4526","1667296,47769942","188232,328721334","10226,6506015336","5,58966466242418",0,0,"25,8902685538095","-50,4657204314921","52,5429491896838","13380024247,0862","-2,40325231552124","26,0801078328066","-0,00000422","1,78652249760908","405,570627909849","258178,074849576"
"259624,074849576",1,"13383706341,3215","1317434,18327468","188242,821851658","10226,2283458084","5,58966466242418",0,0,"25,7871030563225","-50,4919291059101","52,5477015818403","13380685550,0948","-2,45548639297485","26,0801078328066","-0,00000423","1,78652249760908","405,570627909849","260178,074849576"
"261624,074849576",1,"13384397573,7462","967571,477012558","188253,398094734","10225,8027686355","5,58966466242418",0,0,"25,6837462291899","-50,5181115196318","52,5525538984571","13381352297,848","-2,5077121257782","26,0801078328066","-0,00000423","1,78652249760908","405,570627909849","262178,074849576"
"263624,074849576",1,"13385094239,6234","617709,431212493","188264,057417094","10225,3738719048","5,58966466242418",0,0,"25,5801975677369","-50,5442678948269","52,5575052599274","13382024488,3157","-2,55992879867554","26,0801078328066","-0,00000424","1,78652249760908","405,570627909849","264178,074849576"
"265624,074849576",1,"13385796336,8206","267854,464373626","188274,799784826","10224,94165752","5,58966466242418",0,0,"25,4764568691609","-50,5703987632394","52,5625565068834","13382702119,4513","-2,61213648319244","26,0801078328066","-0,00000425","1,78652249760908","405,570627909849","266178,074849576"
"267624,074849576",1,"13386503863,2392","82095,9032910173","188285,625164492","10224,5061273987","5,58966466242418",0,0,"25,3725236250091","-50,5965036041051","52,5677071890008","13383385189,1961","-2,66433489322662","26,0801078328066","-0,00000425","1,78652249760908","405,570627909849","268178,074849576"
"269624,074849576",1,"13387216816,6988","431912,016904879","188296,533521437","10224,0672834729","5,58966466242418",0,0,"25,268397769026","-50,6225829496293","52,5729572858567","13384073695,4712","-2,71652407646179","26,0801078328066","-0,00000426","1,78652249760908","405,570627909849","270178,074849576"
"271624,074849576",1,"13387935195,0444","781775,27867056","188307,524821356","10223,6251276882","5,58966466242418",0,0,"25,1640791052343","-50,6486367582522","52,578306346469","13384767636,1842","-2,76870431900024","26,0801078328066","-0,00000427","1,78652249760908","405,570627909849","272178,074849576"
"273624,074849576",1,"13388658996,0871","1131642,72046644","188318,599029434","10223,1796620044","5,58966466242418",0,0,"25,0595677065359","-50,6746655160444","52,5837547798565","13385467009,2245","-2,82087514400482","26,0801078328066","-0,00000427","1,78652249760908","405,570627909849","274178,074849576"
"275624,074849576",1,"13389388217,6397","1481511,9336704","188329,756110858","10222,7308883952","5,58966466242418",0,0,"24,9548630543204","-50,700668796819","52,5893017045309","13386171812,4674","-2,87303614616394","26,0801078328066","-0,00000428","1,78652249760908","405,570627909849","276178,074849576"
"277624,074849576",1,"13390122857,4813","1831382,27155268","188340,996030299","10222,2788088481","5,58966466242418",0,0,"24,8499650729042","-50,7266470379286","52,5949479582076","13386882043,7702","-2,92518734931946","26,0801078328066","-0,00000429","1,78652249760908","405,570627909849","278178,074849576"
"279624,074849576",1,"13390862913,3992","1588657,619737","188352,318752538","10221,8234253647","5,58966466242418",0,0,"24,7448732206132","-50,7526001965841","52,6006930888192","13387597700,978","-2,97732884883881","26,0801078328066","-0,0000043","1,78652249760908","405,570627909849","280178,074849576"
"281624,074849576",1,"13391608383,1299","1238785,76364056","188363,724241583","10221,3647399603","5,58966466242418",0,0,"24,6395875575305","-50,77852880682","52,6065366436923","13388318781,9164","-3,02946076393127","26,0801078328066","-0,0000043","1,78652249760908","405,570627909849","282178,074849576"
"283624,074849576",1,"13392359264,4161","888913,74500028","188375,212461519","10220,9027546641","5,58966466242418",0,0,"24,5341078786749","-50,8044328730759","52,612479459528","13389045284,3956","-3,08158228397369","26,0801078328066","-0,00000431","1,78652249760908","405,570627909849","284178,074849576"
"285624,074849576",1,"13393115554,9883","539043,027319647","188386,783376231","10220,437471519","5,58966466242418",0,0,"24,4284337673349","-50,830312185633","52,6185206532684","13389777206,2124","-3,13369357585907","26,0801078328066","-0,00000432","1,78652249760908","405,570627909849","286178,074849576"
"287624,074849576",1,"13393877252,5462","189185,632390922","188398,436949136","10219,9688925818","5,58966466242418",0,0,"24,3225652765828","-50,8561669654747","52,6246606307919","13390514545,1431","-3,18579516410828","26,0801078328066","-0,00000433","1,78652249760908","405,570627909849","288178,074849576"
"289624,074849576",1,"13394644354,7964","160750,852155526","188410,173143732","10219,4970199232","5,58966466242418",0,0,"24,2165021885631","-50,8819974330353","52,6308989383983","13391257298,9529","-3,23788650035858","26,0801078328066","-0,00000433","1,78652249760908","405,570627909849","290178,074849576"
"291624,074849576",1,"13395416859,407","510605,474376294","188421,991922933","10219,0218556273","5,58966466242418",0,0,"24,1102442210652","-50,9078036433237","52,6372355516373","13392005465,3891","-3,28996684551239","26,0801078328066","-0,00000434","1,78652249760908","405,570627909849","292178,074849576"
"293624,074849576",1,"13396194764,0451","860479,023703128","188433,893249619","10218,5434017922","5,58966466242418",0,0,"24,0037908101914","-50,9335858167882","52,6436708751552","13392759042,1849","-3,34203674793243","26,0801078328066","-0,00000435","1,78652249760908","405,570627909849","294178,074849576"
"295624,074849576",1,"13396978066,3514","1210355,71925079","188445,877086268","10218,0616605296","5,58966466242418",0,0,"23,897141998134","-50,9593441759322","52,6502048840544","13393518027,0561","-3,39409611225128","26,0801078328066","-0,00000436","1,78652249760908","405,570627909849","296178,074849576"
"297624,074849576",1,"13397766763,9496","1560233,90484136","188457,943395088","10217,5766339648","5,58966466242418",0,0,"23,790297671266","-50,9850786726059","52,6568366931699","13394282417,7029","-3,44614450931549","26,0801078328066","-0,00000436","1,78652249760908","405,570627909849","298178,074849576"
"299624,074849576",1,"13398560854,4574","1859798,00259025","188470,09213818","10217,0883242367","5,58966466242418",0,0,"23,683257600978","-51,0107894138679","52,6635671357193","13395052211,8088","-3,49818255901337","26,0801078328066","-0,00000437","1,78652249760908","405,570627909849","300178,074849576"
"301624,074849576",1,"13399360335,4824","1509918,15271623","188482,323277477","10216,5967334979","5,58966466242418",0,0,"23,5760214639482","-51,0364764065083","52,6703953267114","13395827407,044","-3,55020904541016","26,0801078328066","-0,00000438","1,78652249760908","405,570627909849","302178,074849576"
"303624,074849576",1,"13400165204,6114","1160037,75883438","188494,636774592","10216,1018639147","5,58966466242418",0,0,"23,4685889971733","-51,0621395514744","52,6773216684312","13396608001,0635","-3,60222516059876","26,0801078328066","-0,00000439","1,78652249760908","405,570627909849","304178,074849576"
"305624,074849576",1,"13400975459,4148","810157,451880218","188507,032590877","10215,6037176666","5,58966466242418",0,0,"23,3609603791708","-51,0877793873046","52,6843457050168","13397393991,5062","-3,65422959327698","26,0801078328066","-0,0000044","1,78652249760908","405,570627909849","306178,074849576"
"307624,074849576",1,"13401791097,4099","460279,332137053","188519,510686887","10215,1022969469","5,58966466242418",0,0,"23,2531353250147","-51,1133961323312","52,6914674087505","13398185375,9926","-3,70622236728668","26,0801078328066","-0,0000044","1,78652249760908","405,570627909849","308178,074849576"
"309624,074849576",1,"13402612116,1642","110431,621724353","188532,071023894","10214,5976039623","5,58966466242418",0,0,"23,1451135030241","-51,1389896294637","52,6986871814929","13398982152,1293","-3,75820372104645","26,0801078328066","-0,00000441","1,78652249760908","405,570627909849","310178,074849576"
"311624,074849576",1,"13403438513,1919","239522,265172257","188544,713562375","10214,0896409331","5,58966466242418",0,0,"23,0368949540397","-51,1645600466022","52,7060045660299","13399784317,5078","-3,8101735830307","26,0801078328066","-0,00000442","1,78652249760908","405,570627909849","312178,074849576"
"313624,074849576",1,"13404270285,9988","589394,525852648","188557,438262658","10213,5784100928","5,58966466242418",0,0,"22,9284793996088","-51,1901073878391","52,7134191044956","13400591869,7032","-3,86213181018829","26,0801078328066","-0,00000443","1,78652249760908","405,570627909849","314178,074849576"
"315624,074849576",1,"13405107432,0653","939277,154865004","188570,245084689","10213,0639136884","5,58966466242418",0,0,"22,8198666762879","-51,2156321396892","52,7209316266382","13401404806,2746","-3,9140784740448","26,0801078328066","-0,00000444","1,78652249760908","405,570627909849","316178,074849576"
"317624,074849576",1,"13405949948,8859","1289162,25195543","188583,133988593","10212,5461539805","5,58966466242418",0,0,"22,7110564759098","-51,2411341433612","52,7285412453411","13402223124,7682","-3,96601321697235","26,0801078328066","-0,00000445","1,78652249760908","405,570627909849","318178,074849576"
"319624,074849576",1,"13406797833,9016","1639048,62580825","188596,104933698","10212,0251332428","5,58966466242418",0,0,"22,6020490145761","-51,2666135676265","52,7362483596879","13403046822,7126","-4,01793577671051","26,0801078328066","-0,00000445","1,78652249760908","405,570627909849","320178,074849576"
"321624,074849576",1,"13407651084,5713","1780975,27305206","188609,157879578","10211,5008537623","5,58966466242418",0,0,"22,4928439474383","-51,2920703648841","52,7440525118624","13403875897,6215","-4,06984610557556","26,0801078328066","-0,00000446","1,78652249760908","405,570627909849","322178,074849576"
"323624,074849576",1,"13408509698,299","1431087,39559392","188622,292784983","10210,9733178396","5,58966466242418",0,0,"22,3834411985239","-51,3175051770962","52,7519536708789","13404710346,9903","-4,12174408435822","26,0801078328066","-0,00000447","1,78652249760908","405,570627909849","324178,074849576"
"325624,074849576",1,"13409373672,5104","1081199,1690303","188635,509608959","10210,4425277882","5,58966466242418",0,0,"22,2738404691608","-51,3429176378013","52,7599522359514","13405550168,2998","-4,1736300945282","26,0801078328066","-0,00000448","1,78652249760908","405,570627909849","326178,074849576"
"327624,074849576",1,"13410243004,6157","731311,317613226","188648,808310309","10209,9084859352","5,58966466242418",0,0,"22,1640416540696","-51,3683080717833","52,7680473182954","13406395359,0204","-4,22550349235535","26,0801078328066","-0,00000449","1,78652249760908","405,570627909849","328178,074849576"
"329624,074849576",1,"13411117691,9941","381426,997811388","188662,18884737","10209,3711946207","5,58966466242418",0,0,"22,0540444819839","-51,3936763775154","52,7762393155192","13407245916,6034","-4,27736458778381","26,0801078328066","-0,0000045","1,78652249760908","405,570627909849","330178,074849576"
"331624,074849576",1,"13411997732,0095","31687,5014990727","188675,651178226","10208,8306561979","5,58966466242418",0,0,"21,9438489412838","-51,4190228252626","52,7845281965852","13408101838,4852","-4,32921295166016","26,0801078328066","-0,00000451","1,78652249760908","405,570627909849","332178,074849576"
"333624,074849576",1,"13412883121,9996","318387,105458323","188689,195260565","10208,2868730334","5,58966466242418",0,0,"21,8334549075687","-51,4443472618965","52,792913929645","13408963122,0853","-4,38104853630066","26,0801078328066","-0,00000452","1,78652249760908","405,570627909849","334178,074849576"
"335624,074849576",1,"13413773859,3247","668271,448040059","188702,821052387","10207,7398475068","5,58966466242418",0,0,"21,7228623909048","-51,469650118667","52,8013956249832","13409829764,8112","-4,4328709602356","26,0801078328066","-0,00000453","1,78652249760908","405,570627909849","336178,074849576"
"337624,074849576",1,"13414669941,3127","1018162,36605873","188716,528511205","10207,1895820108","5,58966466242418",0,0,"21,6120710415305","-51,4949314000858","52,8099741081536","13410701764,0539","-4,4846803188324","26,0801078328066","-0,00000453","1,78652249760908","405,570627909849","338178,074849576"
"339624,074849576",1,"13415571365,2434","1368055,28281134","188730,3175938","10206,6360789512","5,58966466242418",0,0,"21,5010808514493","-51,5201913236006","52,8186484884585","13411579117,188","-4,53647632598877","26,0801078328066","-0,00000454","1,78652249760908","405,570627909849","340178,074849576"
"341624,074849576",1,"13416478128,4254","1717949,31280467","188744,188257363","10206,0793407467","5,58966466242418",0,0,"21,3898915290291","-51,5454299493041","52,8274195910734","13412461821,5735","-4,58825960159302","26,0801078328066","-0,00000455","1,78652249760908","405,570627909849","342178,074849576"
"343624,074849576",1,"13417390228,1386","1702067,02387665","188758,140458646","10205,5193698293","5,58966466242418",0,0,"21,278503150012","-51,5706471714164","52,8362865248081","13413349874,5574","-4,64002928733826","26,0801078328066","-0,00000456","1,78652249760908","405,570627909849","344178,074849576"
"345624,074849576",1,"13418307661,6268","1352171,66150689","188772,174153852","10204,9561686436","5,58966466242418",0,0,"21,1669153876331","-51,5958433171878","52,8452496847101","13414243273,469","-4,69178557395935","26,0801078328066","-0,00000457","1,78652249760908","405,570627909849","346178,074849576"
"347624,074849576",1,"13419230426,1506","1002276,09524138","188786,289299419","10204,3897396475","5,58966466242418",0,0,"21,0551283742419","-51,6210186045789","52,8543090371376","13415142015,6225","-4,74352803230286","26,0801078328066","-0,00000458","1,78652249760908","405,570627909849","348178,074849576"
"349624,074849576",1,"13420158518,9254","652381,265126887","188800,485851099","10203,8200853117","5,58966466242418",0,0,"20,9431421487101","-51,6461728254148","52,8634636907879","13416046098,3157","-4,79525699615479","26,0801078328066","-0,00000459","1,78652249760908","405,570627909849","350178,074849576"
"351624,074849576",1,"13421091937,1916","302492,229022318","188814,763764992","10203,2472081196","5,58966466242418",0,0,"20,8309562594033","-51,6713065207364","52,8727140396616","13416955518,8339","-4,84697232246399","26,0801078328066","-0,0000046","1,78652249760908","405,570627909849","352178,074849576"
"353624,074849576",1,"13422030678,1414","47534,5061942685","188829,122996481","10202,6711105677","5,58966466242418",0,0,"20,7185709864261","-51,6964195840914","52,8820600487048","13417870274,4481","-4,89867362976074","26,0801078328066","-0,00000461","1,78652249760908","405,570627909849","354178,074849576"
"355624,074849576",1,"13422974738,9621","397336,950399642","188843,563500856","10202,0917951653","5,58966466242418",0,0,"20,6059860314901","-51,7215115396761","52,8915016830612","13418790362,4118","-4,95036087036133","26,0801078328066","-0,00000462","1,78652249760908","405,570627909849","356178,074849576"
"357624,074849576",1,"13423924116,8064","747231,072622778","188858,085232878","10201,5092644343","5,58966466242418",0,0,"20,493201205652","-51,7465834084937","52,9010389070154","13419715779,9612","-5,00203466415405","26,0801078328066","-0,00000463","1,78652249760908","405,570627909849","358178,074849576"
"359624,074849576",1,"13424878808,8628","1097129,74664887","188872,688147823","10200,9235209097","5,58966466242418",0,0,"20,3802166218299","-51,7716347154565","52,9106712566467","13420646524,3231","-5,05369381904602","26,0801078328066","-0,00000464","1,78652249760908","405,570627909849","360178,074849576"
"361624,074849576",1,"13425838812,2491","1447030,09098859","188887,372199911","10200,3345671388","5,58966466242418",0,0,"20,2670322860475","-51,7966658884934","52,9203986962357","13421582592,7055","-5,10533804893494","26,0801078328066","-0,00000465","1,78652249760908","405,570627909849","362178,074849576"
"363624,074849576",1,"13426804124,0973","1796931,41950896","188902,137343554","10199,742405682","5,58966466242418",0,0,"20,1536479510106","-51,8216769295371","52,930221189193","13422523982,3014","-5,15696816444397","26,0801078328066","-0,00000466","1,78652249760908","405,570627909849","364178,074849576"
"365624,074849576",1,"13427774741,5296","1623077,67712972","188916,983532998","10199,1470391122","5,58966466242418",0,0,"20,0400638373822","-51,8466679032488","52,9401386985994","13423470690,2916","-5,20858397483826","26,0801078328066","-0,00000467","1,78652249760908","405,570627909849","366178,074849576"
"367624,074849576",1,"13428750661,6391","1273175,16547582","188931,91072205","10198,548470015","5,58966466242418",0,0,"19,9262795238101","-51,8716387563161","52,9501511877718","13424422713,8405","-5,26018552780151","26,0801078328066","-0,00000468","1,78652249760908","405,570627909849","368178,074849576"
"369624,074849576",1,"13429731881,5133","923272,600948462","188946,91886442","10197,9467009884","5,58966466242418",0,0,"19,812295124227","-51,8965900313785","52,9602586197149","13425380050,0993","-5,31177172660828","26,0801078328066","-0,00000469","1,78652249760908","405,570627909849","370178,074849576"
"371624,074849576",1,"13430718398,1981","573371,252582763","188962,007913184","10197,3417346433","5,58966466242418",0,0,"19,6981108086696","-51,9215211962851","52,9704605290276","13426342696,1999","-5,36334285736084","26,0801078328066","-0,0000047","1,78652249760908","405,570627909849","372178,074849576"
"373624,074849576",1,"13431710208,7761","223480,081359819","188977,177821949","10196,7335736029","5,58966466242418",0,0,"19,5837260960754","-51,9464330028976","52,9807568776236","13427310649,2634","-5,41489896774292","26,0801078328066","-0,00000471","1,78652249760908","405,570627909849","374178,074849576"
"375624,074849576",1,"13432707310,2689","126490,954501486","188992,428543403","10196,122220503","5,58966466242418",0,0,"19,4691412021253","-51,9713255150703","52,9911476276789","13428283906,3941","-5,46644034385681","26,0801078328066","-0,00000472","1,78652249760908","405,570627909849","376178,074849576"
"377624,074849576",1,"13433709699,6883","476367,27982858","189007,760030079","10195,5076779919","5,58966466242418",0,0,"19,354356084383","-51,9961983503346","53,001632740473","13429262464,6823","-5,51796569824219","26,0801078328066","-0,00000473","1,78652249760908","405,570627909849","378178,074849576"
"379624,074849576",1,"13434717374,0606","826270,004019794","189023,172234699","10194,8899487304","5,58966466242418",0,0,"19,2393707119517","-52,0210520518914","53,012211750284","13430246321,202","-5,56947588920593","26,0801078328066","-0,00000474","1,78652249760908","405,570627909849","380178,074849576"
"381624,074849576",1,"13435730330,3857","1176176,09463586","189038,66510959","10194,2690353916","5,58966466242418",0,0,"19,1241846096009","-52,045886683795","53,0228854729133","13431235473,0157","-5,62097144126892","26,0801078328066","-0,00000475","1,78652249760908","405,570627909849","382178,074849576"
"383624,074849576",1,"13436748565,6403","1526083,61568314","189054,238606715","10193,644940661","5,58966466242418",0,0,"19,008798349061","-52,0707020391422","53,0336525871247","13432229917,17","-5,67245111465454","26,0801078328066","-0,00000477","1,78652249760908","405,570627909849","384178,074849576"
"385624,074849576",1,"13437772076,7702","1875991,80061231","189069,892677573","10193,0176672365","5,58966466242418",0,0,"18,8932117346696","-52,0954984848825","53,0445134802836","13433229650,6941","-5,72391481399536","26,0801078328066","-0,00000478","1,78652249760908","405,570627909849","386178,074849576"
"387624,074849576",1,"13438800860,7467","1544010,06145291","189085,627274016","10192,3872178284","5,58966466242418",0,0,"18,7774247913204","-52,1202760846135","53,0554681128416","13434234670,6048","-5,77536268234253","26,0801078328066","-0,00000479","1,78652249760908","405,570627909849","388178,074849576"
"389624,074849576",1,"13439834914,4898","1194100,61571382","189101,442347131","10191,7535951591","5,58966466242418",0,0,"18,6614374981552","-52,145035053858","53,0665164449521","13435244973,9025","-5,82679491043091","26,0801078328066","-0,0000048","1,78652249760908","405,570627909849","390178,074849576"
"391624,074849576",1,"13440874234,9514","844191,292877995","189117,337848455","10191,1168019633","5,58966466242418",0,0,"18,5452497039895","-52,1697753968069","53,0776584364714","13436260557,5778","-5,87821164131165","26,0801078328066","-0,00000481","1,78652249760908","405,570627909849","392178,074849576"
"393624,074849576",1,"13441918818,9941","494283,873902207","189133,3137282","10190,4768409881","5,58966466242418",0,0,"18,4288614215057","-52,1944971174131","53,0888936194999","13437281418,5996","-5,92961182594299","26,0801078328066","-0,00000482","1,78652249760908","405,570627909849","394178,074849576"
"395624,074849576",1,"13442968663,5332","144397,1066263","189149,369937332","10189,8337149926","5,58966466242418",0,0,"18,3122727657155","-52,2192002219774","53,1002219534239","13438307553,926","-5,98099546432495","26,0801078328066","-0,00000483","1,78652249760908","405,570627909849","396178,074849576"
"397624,074849576",1,"13444023765,4746","205577,79763514","189165,506426667","10189,1874267481","5,58966466242418",0,0,"18,1954839060335","-52,2438849819369","53,1116433966986","13439338960,5046","-6,03236317634583","26,0801078328066","-0,00000484","1,78652249760908","405,570627909849","398178,074849576"
"399624,074849576",1,"13445084121,6506","555475,458427912","189181,723145923","10188,5379790381","5,58966466242418",0,0,"18,0784945053482","-52,2685518827813","53,1231579087606","13440375635,2636","-6,08371505737305","26,0801078328066","-0,00000485","1,78652249760908","405,570627909849","400178,074849576"
"401624,074849576",1,"13446149728,8947","905386,136630749","189198,020044819","10187,885374658","5,58966466242418",0,0,"17,9613051579649","-52,2932001189674","53,1347650202604","13441417575,1146","-6,13504967689514","26,0801078328066","-0,00000487","1,78652249760908","405,570627909849","402178,074849576"
"403624,074849576",1,"13447220584,0655","1255299,42732069","189214,39707343","10187,2296164155","5,58966466242418",0,0,"17,8439156288931","-52,3178305055392","53,1464651173418","13442464776,9571","-6,18636765480042","26,0801078328066","-0,00000488","1,78652249760908","405,570627909849","404178,074849576"
